reached_phase_3_plus,Actual Accrual (% of Target),Enrollment Close Date,Start Date,Actual Accrual (No. of patients),Primary Endpoints Reported Date,Target Accrual,Treatment Duration (Mos.),Treatment Duration Type,Enrollment Duration Type,Trial.ID,Pts/Site/Mo,Primary Completion Date Type,Enrollment Close Date Type,Primary Endpoints Reported Date Type,Pts/Site/Mo Type,Start Date Type,Trial Phase,Primary Completion Date,Enrollment Duration (Mos.),Protocol/Trial ID,Last Full Review,Last Modified Date
0,100.0,8/2/12,1/1/10,18.0,4/29/13,18.0,6.0,Actual,Actual,102165,0.58,Actual,Actual,Actual,Actual,Actual,I,2/1/13,31.0,NCT01348451 NS2008-1 Study No.: 00020318 TrialTroveID-102165,7/12/17,2/1/22
1,,7/30/20,10/1/17,,,110.0,12.0,Anticipated,Anticipated,400683,3.24,Anticipated,Anticipated,,Anticipated,Actual,Iv,7/30/21,33.94,0120-293/2019/8/1 NCT04825119 TrialTroveID-400683,4/11/24,4/11/24
1,,10/30/25,5/1/24,,,392.0,18.0,Anticipated,Anticipated,506213,0.95,Anticipated,Anticipated,,Anticipated,Anticipated,Iv,5/1/27,17.98,LIPCAL-ALS II 1.1 NCT06280079 TrialTroveID-506213,3/9/24,3/26/24
0,93.0,10/1/12,12/1/09,28.0,12/6/13,30.0,5.0,Actual,Actual,116123,0.06,Actual,Actual,Actual,Actual,Actual,Ii,3/2/13,34.0,2009-P-001132 MDA136152 NCT00983983 TrialTroveID-116123,7/4/13,2/1/22
1,,3/2/17,2/1/15,201.0,12/17/19,,18.0,Actual,Actual,365911,0.67,Actual,Actual,Actual,Actual,Actual,Iv,9/1/18,24.97,LIPCAL-ALS study TrialTroveID-365911,1/24/20,2/24/22
0,,12/2/25,9/1/24,,,80.0,2.0,Anticipated,Anticipated,512705,5.33,Anticipated,Anticipated,,Anticipated,Anticipated,Ii,2/1/26,15.02,AXO-CLI-210c-03 EUCT number: 2023-508895-13-00 NCT06365216 SEALS TrialtroveID-512705,4/16/24,4/17/24
1,100.0,6/1/12,3/1/09,40.0,,40.0,1.0,Actual,Actual,106947,1.02,Actual,Actual,,Actual,Actual,Ii/Iii,7/1/12,39.05,NCT00876772 OLN-ALS01 TrialTroveID-106947,5/17/13,2/15/24
1,77.0,9/20/11,10/20/10,271.0,12/4/14,350.0,15.0,Actual,Actual,141399,1.64,Actual,Actual,Actual,Actual,Actual,Ii/Iii,4/19/12,11.0,DeNDRoN 035ext EudraCT Number: 2010-021179-10 NCT01285583 TrialTroveID-141399 TRO19622 CL E Q 1425-1 TRO19622 OLE TRO19622CLEQ1425 UKCRN ID: 10407 WN29852,5/11/17,2/15/22
0,,,,36.0,12/7/06,,,,,122013,,,,Actual,,,I,,,TrialTroveID-122013,2/9/10,2/25/22
1,102.0,3/17/10,4/30/09,512.0,12/13/11,500.0,18.0,Actual,Actual,80568,3.24,Actual,Actual,Actual,Actual,Actual,Ii/Iii,9/15/11,10.55,DeNDRoN 035 DeNDRoN 035 (Trophos CL E Q 1015-1) EudraCT Number: 2008-007320-25 MITOTARGET MREC N° : 09/H0706/47 NCT00868166 TrialTroveID-080568 TRO19622 CL E Q 1015-1 Trophos CL E Q 1015-1 UKCRN ID: 6706 WN29853,1/24/14,8/16/22
0,,,12/15/04,48.0,1/31/06,,0.5,Actual,,80017,,,,Actual,,Actual,I,,,TrialTroveID-080017,4/14/16,2/24/22
0,,2/1/09,12/1/06,11.0,4/2/15,,0.92,Actual,Actual,237122,0.42,Actual,Actual,Actual,Actual,Actual,I,3/1/09,26.07,NCT00410566 SPHINGO00605 TrialTroveID-237122,5/15/23,7/12/23
0,107.0,1/14/04,9/30/03,591.0,2/11/05,553.0,11.0,Actual,Actual,79099,4.02,Actual,Actual,Actual,Actual,Actual,Ii,12/14/04,3.5,CTCH346A2211 NCT00072709 TCH346A2211 TrialTroveID-079099,2/26/09,4/13/23
0,70.0,,11/29/04,350.0,7/11/06,500.0,,,,78690,,Actual,,Actual,,Actual,Ii,2/11/05,,CTCH346A2211E1 EudraCT Number: 2004-002855-15 NCT00230074 TCH346A2211E1 TrialTroveID-078690,12/26/07,2/7/22
0,20.0,1/29/14,2/1/12,18.0,,90.0,1.0,Actual,Actual,163934,0.06,Actual,Actual,,Actual,Actual,Ii,3/1/14,23.92,2010.607/11 ALS-TOX NCT01551940 TrialTroveID-163934,8/17/15,8/17/15
1,,,,26.0,9/11/11,,,,,152703,,,,Actual,,,Iv,,,TrialTroveID-152703,9/12/11,3/7/24
1,,,,15.0,1/3/11,,2.0,Actual,,140851,,,,Actual,,,Iv,,,TrialTroveID-140851,1/15/11,2/1/22
1,,,,10.0,2/14/06,,,,,79862,,,,Actual,,,Iv,,,TrialTroveID-079862,11/26/07,11/20/10
1,65.0,,1/8/08,26.0,12/27/15,40.0,2.53,Actual,,169479,,,,Actual,,Actual,Iv,,,132998 EudraCT Number: 2007-003017-14 TrialTroveID-169479,6/23/17,9/27/22
0,65.0,1/26/05,11/14/03,325.0,3/8/06,500.0,,,Actual,336561,,Actual,Actual,Actual,,Actual,Ii,1/26/05,14.42,EudraCT Number: 2004-002912-27 ONO-2506PO E011 TrialTroveID-336561,1/28/19,4/7/22
0,4.0,10/24/08,6/13/08,15.0,5/29/09,420.0,,,Actual,91503,0.14,Actual,Actual,Actual,Actual,Actual,Ii,10/24/08,4.37,EudraCT Number: 2007-004723-37 NCT00694941 ONO-2506POE015 TrialTroveID-091503,10/21/10,2/15/22
0,,,2/1/02,,8/10/05,,12.0,Actual,,79013,,,,Actual,,Actual,Ii,,,2506PO/EU0106 N0059122206 TrialTroveID-079013,12/10/07,2/7/22
0,107.0,1/22/08,11/28/06,420.0,6/25/09,392.0,12.0,Actual,Actual,78967,1.17,Actual,Actual,Actual,Actual,Actual,Ii,1/22/09,13.8,EudraCT Number: 2006-002660-26 NCT00403104 NL15677.041.06 ONO-2506POE014 SIRONA TrialTroveID-078967,12/15/08,2/15/22
0,96.0,9/30/20,6/1/16,46.0,8/12/22,48.0,6.0,Anticipated,Anticipated,279278,0.44,Anticipated,Anticipated,Actual,Anticipated,Actual,Ii,3/31/21,51.98,TrialTroveID-279278 UMIN000022050,12/21/21,8/19/22
0,100.0,,7/8/11,15.0,12/11/18,15.0,,,,149387,,Actual,,Actual,,Actual,I,8/7/14,,JPRN-UMIN000007062 TrialTroveID-149387 UMIN000007062,5/25/16,12/18/18
1,,10/15/24,2/4/20,,,40.0,2.0,Anticipated,Anticipated,336701,0.71,Anticipated,Anticipated,,Anticipated,Actual,Iii,12/15/24,56.38,ACTRN12618001807246 TrialTroveID-336701 U1111-1218-4356,9/23/22,9/26/22
0,72.0,12/5/17,9/12/13,52.0,9/22/20,72.0,0.5,Actual,Actual,231106,1.02,Actual,Actual,Actual,Actual,Actual,Ii,12/21/17,50.76,FTDOXY13EF IEMO NCT01937013 R-13-270 TrialTroveID-231106,8/9/18,12/11/20
0,,3/16/23,1/31/18,,,112.0,3.48,Actual,Actual,307719,0.17,Actual,Actual,,Actual,Actual,Ii,6/30/23,61.47,FOXY FTDOXY17EF NCT03260920 TrialTroveID-307719,10/6/23,12/18/23
0,,,,,,52.0,0.92,Anticipated,,473607,,,,,,,Ii,,,EudraCT Number: 2018-000143-12 ORBIS-DE-UNIBO001 TrialTroveID-473607,6/13/23,6/27/23
0,96.0,9/15/13,6/1/11,23.0,5/22/14,24.0,0.5,Actual,Actual,226952,0.84,Actual,Actual,Actual,Actual,Actual,I,10/1/13,27.5,17783 FTDOXY10EF NCT01386333 R-11-232 TrialTroveID-226952,11/13/17,11/14/17
0,103.0,2/21/14,12/20/12,304.0,9/15/15,294.0,11.0,Actual,Actual,159001,0.64,Actual,Actual,Actual,Actual,Actual,Ii,1/22/15,14.06,112 264 112264 DeNDRoN 083 GSK EudraCT Number: 2012-003349-13 JapicCTI-132047 NCT01753076 NL42366.041.12 NOG112264 TrialTroveID-159001 UKCRN ID: 12921,8/11/15,2/15/22
0,100.0,5/7/11,5/13/09,76.0,7/25/12,76.0,4.0,Actual,Actual,106808,0.27,Actual,Actual,Actual,Actual,Actual,Iii,9/6/11,23.79,111330 DeNDRoN 036 EudraCT Number: 2008-005040-16 FTIH NOG111330 MREC N°: 09/H0804/1 NCT00875446 NOG111330 NOGO-A NOGO111330 TrialTroveID-106808 UKCRN ID: 6600,5/30/16,2/15/22
0,,,9/14/21,,,15.0,,,,374688,,Anticipated,,,,Actual,Iii,8/1/24,,EudraCT Number: 2020-004499-17 FTD-GRN NCT04747431 PBFT02-001 TrialTroveID-374688 upliFT-D,3/4/24,4/19/24
0,,,10/1/10,,,,,,,298030,,Actual,,,,Actual,(N/A),12/1/12,,LCKY2016-58 NCT03085706,,2/7/18
0,100.0,6/30/22,6/1/19,50.0,,50.0,6.0,Actual,Actual,380926,0.68,Actual,Actual,,Actual,Actual,Ii,12/30/22,36.98,NCT04489017 PEA-FTD SPE.107 TrialTroveID-380926,11/3/23,11/6/23
0,100.0,5/27/22,9/30/20,249.0,5/25/23,250.0,10.12,Actual,Actual,386281,0.21,Actual,Actual,Actual,Actual,Actual,Ii,3/31/23,19.86,APL2-ALS-206 EudraCT Number: 2019-003797-10 jRCT2031230170 MERIDIAN NCT04579666 NL74696.041.20 TrialTroveID-386281,8/8/23,2/15/24
0,,,10/15/02,400.0,5/16/05,,18.0,Actual,,79170,,,,Actual,,Actual,Ii,,,N0059115937 TrialTroveID-079170,11/29/07,2/7/22
0,30.0,12/17/19,12/1/19,6.0,,20.0,5.5,Actual,Actual,314973,11.32,Actual,Actual,,Actual,Actual,Ii,6/1/20,0.53,IM.JS.03 NCT03377309 TrialTroveID-314973,9/9/21,2/2/22
0,,,3/2/17,,,15.0,11.0,Actual,,297732,,,,,,Actual,I,,,TrialTroveID-297732 UMIN000026221,3/14/19,3/14/19
1,20.0,1/31/23,1/12/17,12.0,,60.0,0.0,Actual,Actual,294165,0.17,Actual,Actual,,Actual,Actual,Iv,1/31/23,72.65,Eisai-01 NCT03020797 TrialTroveID-294165,5/8/23,5/8/23
0,110.0,1/24/20,4/24/17,66.0,6/30/21,60.0,11.0,Actual,Actual,294056,0.17,Actual,Actual,Actual,Actual,Actual,Ii,12/23/20,33.02,A2016-J000-001 NCT03019419 TrialTroveID-294056 UMIN000025614,12/29/20,2/22/22
0,92.0,8/1/20,12/4/18,22.0,,24.0,0.01,Actual,Actual,340225,1.1,Actual,Actual,,Actual,Actual,I,8/1/20,19.91,17-002396 NCT03793868 TrialTroveID-340225,9/30/20,11/10/21
0,,1/1/24,11/8/22,,,10.0,12.0,Anticipated,Anticipated,459178,0.73,Anticipated,Anticipated,,Anticipated,Actual,Ii,12/31/24,13.77,202208170 NCT05725759 TrialTroveID-459178,11/27/23,2/23/24
1,,4/16/25,1/26/23,,,75.0,1.5,Anticipated,Anticipated,431238,2.81,Anticipated,Anticipated,,Anticipated,Actual,Iv,6/1/25,26.66,212028 NCT05357612 TrialTroveID-431238,10/16/23,4/30/24
1,105.0,3/6/22,5/21/18,784.0,7/18/23,750.0,2.0,Actual,Actual,327273,0.17,Actual,Actual,Actual,Actual,Actual,Iii,5/6/22,45.5,ACP-103-046 EudraCT Number: 2017-003536-36 NCT03575052 PMC 3069-2 Study 046 TrialTroveID-327273,6/8/22,5/2/24
1,109.0,1/15/19,8/31/17,392.0,12/4/19,360.0,6.5,Actual,Actual,301631,0.29,Actual,Actual,Actual,Actual,Actual,Iii,7/31/19,16.49,ACP-103-045 EudraCT Number: 2017-002227-13 HARMONY NCT03325556 TrialTroveID-301631,9/10/19,1/3/24
1,79.0,4/5/22,7/17/18,595.0,,750.0,13.0,Actual,Actual,330120,0.15,Actual,Actual,,Actual,Actual,Iii,5/5/23,44.64,ACP-103-047 EudraCT Number: 2017-004439-36 NCT03623321 TrialTroveID-330120,2/6/24,4/15/24
0,,6/17/20,10/27/17,,,100.0,6.5,Anticipated,Anticipated,308441,0.35,Anticipated,Anticipated,,Anticipated,Actual,Ii,12/31/20,31.67,NCT03272503 Pimozide2 Pimozide2_ALS-002 TrialTroveID-308441,1/5/22,2/18/22
0,,5/27/16,4/8/15,,,25.0,2.14,Actual,Actual,259065,1.83,Actual,Actual,,Actual,Actual,Ii,8/1/16,13.63,NCT02463825 PIMOZIDE_ALS-001 REB14-0617 TrialTroveID-259065,5/31/19,5/19/23
0,100.0,8/14/09,5/29/08,219.0,2/23/12,220.0,,,Actual,91599,1.01,Anticipated,Actual,Actual,Actual,Actual,Ii,1/1/11,14.5,EudraCT Number: 2006-005410-13 FARM7MFFEB GERP ALS NCT00690118 TrialTroveID-091599,2/10/11,2/15/22
0,45.0,12/31/15,12/22/14,225.0,,500.0,3.0,Actual,Actual,313547,,Actual,Actual,,,Actual,Ii,4/1/16,12.29,TrialTroveID-313547 UMIN000016008,11/29/17,11/30/17
0,,10/1/20,9/5/18,,2/1/23,40.0,12.0,Actual,Actual,464630,1.61,Actual,Actual,Anticipated,Actual,Actual,I,10/1/21,24.88,CA-18-08 ISRCTN13974483 TrialTroveID-464630,12/26/23,12/26/23
0,,,,,,40.0,12.0,Actual,,217137,,,,,,,Ii,,,APOCT-001 EudraCT Number: 2012-002099-15 TrialTroveID-217137,11/17/16,2/15/22
0,,,,,,,,,,211260,,,,,,,I,,,TrialTroveID-211260,2/24/17,11/17/20
0,,8/1/22,10/1/21,64.0,,,3.0,Actual,Actual,482616,1.6,Actual,Actual,,Actual,Actual,Ii,10/31/22,9.99,NCT06005506 NM102_SPATIALS3 sPATIALS3 TrialTroveID-482616,8/24/23,11/15/23
0,103.0,10/1/14,10/1/13,31.0,5/12/17,30.0,12.0,Actual,Actual,188964,0.86,Actual,Actual,Actual,Actual,Actual,Ii,10/1/15,11.99,2013P000981 NCT01884571 NIP-ALS-2013 NIPALS2013 TrialTroveID-188964,8/1/17,2/18/22
1,,,12/1/24,,,,,,,513721,,,,,,Anticipated,Iii,,,TrialTroveID-513721,4/22/24,4/23/24
1,,,10/6/23,,,200.0,,,,487837,,,,,,Actual,Iv,,,EAP 2 NCT06069934 PL101-ALS501 TrialTroveID-487837,10/9/23,11/20/23
1,102.0,1/5/22,12/18/20,163.0,2/23/23,160.0,6.25,Actual,Actual,388613,0.24,Actual,Actual,Actual,Actual,Actual,Ii/Iii,7/14/22,12.58,2019P003518D HEALEY ALS Platform Trial - Regimen D NCT04615923 TrialTroveID-388613,9/9/22,3/29/24
1,,12/30/24,7/14/20,,,1500.0,6.0,Anticipated,Anticipated,358229,0.36,Anticipated,Anticipated,,Anticipated,Actual,Ii/Iii,7/1/25,53.58,2019P003518 CCR-20-43 Healey ALS Platform Trial NCT04297683 TrialTroveID-358229,10/5/22,4/26/24
0,,8/31/22,5/1/22,,,100.0,15.97,Anticipated,Anticipated,430014,24.94,Anticipated,Anticipated,,Anticipated,Anticipated,Ii,12/30/23,4.01,ChiCTR2200058224 TrialTroveID-430014,4/19/22,4/19/22
0,,6/30/21,5/1/21,,,30.0,19.06,Anticipated,Anticipated,402290,15.23,Anticipated,Anticipated,,Anticipated,Actual,Ii,1/31/23,1.97,ChiCTR2100045741 TrialTroveID-402290,12/28/21,2/24/22
0,,3/20/22,2/26/22,,,32.0,1.38,Anticipated,Anticipated,427532,44.44,Anticipated,Anticipated,,Anticipated,Actual,I,5/1/22,0.72,5027513 NCT05279755 PRO-101 TrialTroveID-427532,4/2/24,4/2/24
0,,8/2/26,1/1/24,,,150.0,6.0,Anticipated,Anticipated,486787,4.83,Anticipated,Anticipated,,Anticipated,Anticipated,Ii,2/1/27,31.03,2024-11453 NCT06051123 PROBIO_HA114 TrialTroveID-486787,9/25/23,2/23/24
1,33.0,12/26/18,6/1/17,5.0,,15.0,6.0,Actual,Actual,311856,0.27,Actual,Actual,,Actual,Actual,Iv,6/26/19,18.83,AIHG-2017.004-ALS NCT03324399 TrialTroveID-311856,9/18/19,2/18/22
0,,,5/1/24,,,20.0,,,,487672,,Anticipated,,,,Anticipated,I,10/1/26,,2097152 NCT06066710,,2/29/24
0,,,,,,,,,,79599,,,,,,,Ii,,,TrialTroveID-079599,4/9/14,4/9/14
0,,,,,7/30/07,,,,,79588,,,,Actual,,,I,,,TrialTroveID-079588,12/12/07,2/23/22
0,80.0,3/2/14,6/1/09,32.0,3/4/16,40.0,9.0,Actual,Actual,123945,0.11,Actual,Actual,Actual,Actual,Actual,Iii,12/1/14,57.0,0903010259 EudraCT Number: 2011-004798-99 NCT01083667 TrialTroveID-123945,6/20/17,11/7/19
0,,,,7.0,11/3/08,,4.5,Actual,,87390,,,,Actual,,,Ii,,,TrialTroveID-087390,4/10/08,2/18/22
0,,,,,,5.0,,,,80417,,,,,,,Ii,,,740 TrialTroveID-080417,4/10/12,4/10/12
0,,,,,,24.0,,,,501748,,,,,,,I,,,QRL-101-02 TrialTroveID-501748,1/30/24,4/1/24
0,69.0,12/17/23,12/22/22,88.0,,128.0,0.33,Actual,Actual,394416,7.44,Actual,Actual,,Actual,Actual,I,12/27/23,11.83,EudraCT Number: 2022-002484-30 NCT05667779 QRL-101-01 TrialTroveID-394416,4/20/24,4/22/24
0,,8/26/24,12/16/22,,,64.0,8.31,Anticipated,Anticipated,414440,0.29,Anticipated,Anticipated,,Anticipated,Actual,I,5/6/25,20.35,ANQUR NCT05633459 QRL-201-01 TrialTroveID-414440,3/1/24,4/2/24
0,100.0,3/1/08,7/1/07,10.0,,10.0,6.0,Actual,Actual,82481,1.25,Actual,Actual,,Actual,Actual,Iii,9/1/08,8.0,13023 NCT00600873 TrialTroveID-082481,9/17/10,2/7/22
0,100.0,,3/1/06,30.0,4/19/07,30.0,,,,82468,,,,Actual,,Actual,Iii,,,12316 NCT00596115 TrialTroveID-082468,8/28/09,2/15/22
0,150.0,9/1/05,8/1/05,30.0,4/19/07,20.0,6.0,Actual,Actual,78793,15.0,Actual,Actual,Actual,Actual,Actual,Iii,3/1/06,1.0,11736 Futility Study NCT00140218 TrialTroveID-078793,12/4/07,2/7/22
0,,,1/1/06,11.0,11/3/08,,9.0,Actual,,121605,,,,Actual,,Actual,Ii,,,TrialTroveID-121605,10/4/19,10/4/19
0,,9/1/23,5/22/23,,,6.0,5.91,Anticipated,Anticipated,473953,1.79,Anticipated,Anticipated,,Anticipated,Actual,I,2/28/24,3.35,HX-A-2023004 NCT05903690 TrialTroveID-473953,6/16/23,2/28/24
0,88.0,7/17/10,9/2/09,70.0,,80.0,6.5,Actual,Actual,113404,6.67,Actual,Actual,,Actual,Actual,I,2/1/11,10.5,A031-02 NCT00952887 TrialTroveID-113404,3/24/11,9/8/22
0,100.0,,10/20/08,48.0,9/10/09,48.0,,,,99252,,Actual,,Actual,,Actual,I,7/1/09,,A031-01 NCT00755638 TrialTroveID-099252,12/14/09,7/5/23
0,,7/2/19,6/11/18,,,20.0,3.0,Anticipated,Anticipated,320844,1.58,Anticipated,Anticipated,,Anticipated,Actual,Ii,10/1/19,12.68,NCT03472950 STUDY00141491 TrialTroveID-320844,7/20/21,5/13/22
0,,,,,,,,,,495926,,,,,,,Ii,,,NCT06169176 RAPA-501-ALS Expanded Access TrialTroveID-495926,4/12/24,4/12/24
1,,11/15/24,12/15/20,,,41.0,7.5,Anticipated,Anticipated,364979,0.09,Anticipated,Anticipated,,Anticipated,Actual,Ii/Iii,7/1/25,47.04,NCT04220190 RAPA-501-ALS TrialTroveID-364979,4/21/24,4/21/24
0,101.0,10/28/14,6/1/13,252.0,11/7/17,250.0,18.0,Actual,Actual,188612,0.99,Actual,Actual,Actual,Actual,Actual,Ii,4/28/16,16.89,Eudract Number: 2011-004482-32 NCT01879241 RAS-ALS TrialTroveID-188612,10/26/16,3/1/24
0,100.0,7/28/15,9/1/12,80.0,11/26/18,80.0,12.0,Actual,Actual,181697,0.23,Actual,Actual,Actual,Actual,Actual,Ii,7/27/16,34.83,12312 NCT01786603 TrialTroveID-181697,5/17/19,1/2/24
0,120.0,5/1/12,12/1/11,36.0,12/7/13,30.0,12.0,Actual,Actual,137311,0.72,Actual,Actual,Actual,Actual,Actual,Ii,5/1/13,5.0,11922 NCT01232738 TrialTroveID-137311,12/4/13,2/8/22
1,108.0,9/4/20,3/30/20,382.0,8/20/21,354.0,16.93,Anticipated,Anticipated,365466,0.77,Anticipated,Anticipated,Actual,Anticipated,Actual,Iii,2/1/22,5.19,145660 ALXN1210-ALS-308 CHAMPION-ALS EudraCT Number: 2019-004619-30 JapicCTI-205395 jRCT2080225299 MOH_2020-11-09_009024 NCT04248465 NL72466.056.20 SNCTP000004075 TrialTroveID-365466,8/23/21,4/27/24
0,,,12/1/19,,,,,,,330489,,,,,,Anticipated,Ii,,,TrialTroveID-330489,6/26/20,11/17/20
0,,,,,,,,,,215210,,Actual,,,,,I,3/1/14,,TrialTroveID-215210,8/23/14,2/25/22
0,100.0,1/1/14,12/1/13,15.0,,15.0,1.0,Actual,Actual,199562,15.0,Actual,Actual,,Actual,Actual,I,2/1/14,1.0,EudraCT Number: 2013-003335-29 NCT02016742 RDC5-1-01 TrialTroveID-199562,3/13/14,2/24/22
1,18.0,3/31/23,7/25/22,72.0,,400.0,0.0,Actual,Actual,436214,0.21,Actual,Actual,,Actual,Actual,Iii,3/31/23,8.19,COURAGE OLE COURAGE-ALS OLE CY 5032 CY5032 EudraCT Number: 2021-004727-33 NCT05442775 TrialTroveID-436214,4/20/23,2/26/24
1,88.0,3/31/23,10/1/21,487.0,,555.0,0.0,Actual,Actual,369035,0.32,Actual,Actual,,Actual,Actual,Iii,3/31/23,17.95,CCR-20-145 COURAGE-ALS CY 5031 CY5031 EudraCT Number: 2020-004040-29 NCT04944784 NL77133.041.21 SNCTP000004651 TrialTroveID-369035,4/4/23,3/7/24
0,102.0,11/27/18,7/24/17,458.0,5/5/19,450.0,3.29,Actual,Actual,296218,0.44,Actual,Actual,Actual,Actual,Actual,Ii,3/7/19,16.13,CY 5022 EudraCT Number: 2018-000586-37 FORTITUDE-ALS NCT03160898 NL65920.041.18 TrialTroveID-296218,5/6/19,9/20/23
0,150.0,7/13/22,11/20/21,90.0,,60.0,4.0,Actual,Actual,390990,11.64,Actual,Actual,,Actual,Actual,Ii,11/12/22,7.73,EudraCT Number: 2020-005143-23 NCT04654689 TrialTroveID-390990 UCV/2020-2021/018,3/16/23,11/2/23
0,,,,,,,,,,107545,,,,,,,I,,,TrialTroveID-107545,7/31/10,11/17/20
0,,,1/15/21,54.0,,,,,,400359,,Actual,,,,Actual,I,3/14/21,,BASEC2020-01406 NCT04819438 SNCTP000004338 TrialTroveID-400359 Z7251J01,3/30/21,8/9/22
1,,,,128.0,4/14/20,,1.0,Actual,,374406,,,,Actual,,,Iv,,,TrialTroveID-374406,5/13/20,2/22/22
1,,,,9.0,12/5/14,,12.0,Actual,,220907,,,,Actual,,,Iv,,,TrialTroveID-220907,11/19/14,2/18/22
1,,,,37.0,6/4/12,,3.0,Actual,,171267,,,,Actual,,,Iv,,,TrialTroveID-171267,7/19/12,2/2/22
1,,,,26.0,4/14/10,,,,,125254,,,,Actual,,,Iv,,,TrialTroveID-125254,4/7/10,12/1/10
0,,,,10.0,12/1/07,,3.0,Actual,,122005,,,,Actual,,,Other,,,TrialTroveID-122005,2/3/10,2/3/10
1,100.0,,1/23/01,414.0,7/31/06,414.0,,,,78766,,,,Actual,,Actual,Iv,,,CARE NCT00542412 RIL_CA1_401 RP54274/CA1.401 TrialTroveID-078766,2/4/08,2/15/22
1,,3/26/22,8/19/20,,,150.0,5.25,Anticipated,Anticipated,382354,7.82,Anticipated,Anticipated,,Anticipated,Actual,Iv,9/1/22,19.19,2020-375 NCT04518540 TrialTroveID-382354,8/20/20,2/22/22
0,,4/2/23,4/1/22,,,76.0,6.0,Anticipated,Anticipated,400961,6.32,Anticipated,Anticipated,,Anticipated,Actual,Ii,10/1/23,12.03,KETO-ALS KETO-ALS V 1.41 NCT04820478 TrialTroveID-400961,3/29/23,3/29/23
0,100.0,8/29/21,4/10/19,54.0,,54.0,7.5,Actual,Actual,333946,0.21,Actual,Actual,,Actual,Actual,Ii,4/14/22,28.67,Co-ALS EudraCT Number: 2017-004459-21 NCT03693781 TrialTroveID-333946,9/12/22,3/2/23
1,,,,12.0,1/5/07,,0.12,Actual,,133693,,,,Actual,,,Iii,,,TrialTroveID-133693,9/3/10,3/7/24
1,,,1/1/10,226.0,11/8/16,,6.0,Actual,,294459,,,,Actual,,Actual,Iv,,,TrialTroveID-294459,1/19/17,2/2/22
0,,,6/11/21,,,100.0,9.0,Anticipated,,408677,,,,,,Actual,Ii,,,EudraCT Number: 2021-001989-38 IMCRELA TrialTroveID-408677,12/28/23,12/28/23
0,100.0,5/29/22,2/20/19,120.0,,120.0,6.08,Actual,Actual,340147,0.2,Actual,Actual,,Actual,Actual,Ii,11/30/22,39.25,00013948 01742 BASEC2018-02001 DRKS00013948 EudraCT Number: 2017-003676-31 NCT03792490 ROCK-ALS SNCTP000003245 TrialTroveID-340147,6/6/23,12/1/23
1,115.0,12/15/18,3/16/17,23.0,1/4/21,20.0,3.0,Anticipated,Anticipated,308554,1.09,Anticipated,Anticipated,Actual,Anticipated,Actual,Ii/Iii,3/16/19,21.01,IRCT20190324043105N1 Isfahan ALS Registery NCT03272802 TrialTroveID-308554,2/20/20,12/14/23
1,,11/30/14,1/1/14,50.0,,,6.0,Actual,Actual,270826,4.57,Actual,Actual,,Actual,Actual,Iii,6/1/15,10.94,3314 NCT02645461 TrialTroveID-270826,1/5/16,2/18/22
0,100.0,12/1/16,11/1/15,18.0,11/7/17,18.0,0.12,Actual,Actual,263701,1.38,Actual,Actual,Actual,Actual,Actual,I,12/4/16,13.01,CHDR1417 EudraCT Number: 2015-001431-20 NL53042.056.15 NTR6278 TrialTroveID-263701,4/28/17,3/15/22
0,,,1/1/10,36.0,11/26/18,,,,,205567,,Actual,,Actual,,Actual,Ii,3/1/17,,TrialTroveID-205567,1/10/18,11/3/21
1,,,,,,226.0,18.0,Actual,Actual,110113,1.79,,,,Actual,,Iii,,6.0,EudraCT Number: 2008-006722-34 SLA_Litio TrialTroveID-110113,5/21/14,2/15/22
0,,,1/8/19,,,50.0,6.0,Anticipated,,364650,,,,,,Actual,Ii,,,HP_MECASIN-02 KCT0003792 TrialTroveID-364650,11/5/20,11/5/20
0,83.0,5/2/18,8/1/16,30.0,5/29/23,36.0,4.0,Actual,Actual,288935,0.71,Actual,Actual,Actual,Actual,Actual,Ii,9/1/18,21.01,2016/5-1 KCT0001984 TrialTroveID-288935,9/11/23,2/28/24
0,,7/1/17,5/1/16,20.0,,,22.0,Actual,Actual,378475,1.43,Actual,Actual,,Actual,Actual,I,5/1/19,14.0,NCT04454840 PUTH2017118 TrialTroveID-378475,7/3/20,2/22/22
0,30.0,9/26/18,4/4/18,9.0,12/20/18,30.0,0.0,Actual,Actual,333447,1.57,Actual,Actual,Actual,Actual,Actual,Ii,9/26/18,5.75,17MO1R-0012 NCT03679975 TrialTroveID-333447,1/23/19,3/8/23
0,,,3/1/18,,,25.0,3.0,Anticipated,,320012,,,,,,Anticipated,Ii,,,17MO1R-0016 NCT03457753 TrialTroveID-320012,9/24/18,7/21/20
1,13.0,,5/9/18,33.0,11/8/19,250.0,,,,325007,,,,Actual,,Actual,Iii,,,BHV0223-401 NCT03537807 TrialTroveID-325007,8/1/19,12/28/19
0,110.0,8/8/18,2/2/18,22.0,,20.0,2.0,Actual,Actual,323953,0.72,Actual,Actual,,Actual,Actual,I,10/8/18,6.14,BHV0223-103 NCT03520517 TrialTroveID-323953,11/26/18,3/22/22
0,,,11/6/17,138.0,1/9/18,,,,,273966,,,,Actual,,Actual,I,,,TrialTroveID-273966,2/1/18,2/25/22
0,,,8/27/15,,11/19/15,,,,,254299,,,,Actual,,Actual,I,,,BHV223-101 TrialTroveID-254299,10/8/15,2/25/22
